,prglngth,pregordr,multbrth,wksgest,mosgest,babysex,babysex2,hpagelb,knewpreg,trimestr,priorsmk,postsmks,npostsmk,getprena,bgnprena,pnctrim,workpreg,workborn,didwork,matweeks,weeksdk,matleave,matchfound,stopduse,whystopd,whatmeth01,whatmeth02,whatmeth03,whatmeth04,resnouse,wantbold,probbabe,cnfrmno,timingok,toosoon_n,toosoon_p,wthpart1,wthpart2,feelinpg,hpwnold,timokhp,cohpbeg,cohpend,tellfath,whentell,tryscale,wantscal,whyprg1,whynouse1,whynouse2,whynouse3,anyusint,birthord,datend,agepreg,datecon,agecon,fmarout5,pmarpreg,rmarout6,fmarcon5,learnprg,pncarewk,paydeliv,lbw1,bfeedwks,maternlv,oldwantr,oldwantp,wantresp,wantpart,cmbirth,ager,agescrn,fmarital,rmarital,educat,hieduc,race,hispanic,hisprace,rcurpreg,pregnum,parity,insuranc,pubassis,poverty,laborfor,religion,metro,brnout,yrstrus,prglngth_i,datend_i,agepreg_i,datecon_i,agecon_i,fmarout5_i,pmarpreg_i,rmarout6_i,fmarcon5_i,learnprg_i,pncarewk_i,paydeliv_i,lbw1_i,bfeedwks_i,maternlv_i,oldwantr_i,oldwantp_i,wantresp_i,wantpart_i,hieduc_i,hispanic_i,hisprace_i,parity_i,poverty_i,laborfor_i,sest
fmarcon5_i,-0.04436394171235417,0.11223443493782094,0.07871534725412618,-0.022335631454576482,0.01110668696792534,-0.011177705162299326,-0.1025977760018863,0.08649794485362342,-0.0045530193204667445,,0.10314603061618849,-0.09288830763835457,0.16377987323860996,-0.007793710510400691,0.03349798080424588,0.0430331482911936,-0.011619416790354588,0.01279986948114096,0.036367577400964614,0.02358372859117299,,0.06689794603915239,0.04297097869798798,-0.025918342155077084,0.003051094155719059,0.01445782304306618,0.05709550333441909,-0.15947132977385647,0.5780380005462328,-0.001637947969902338,0.05738958345651992,0.1780085527640604,,0.0059987541691225625,-0.002597344498777366,0.005545947543736718,0.03497657402114679,0.07954168559791538,0.0021429850090790054,0.02575303317564904,0.041437685899989765,-0.16013100684915935,-0.12613575541844865,0.08245112608310151,0.004188648761969473,-0.009079883533650926,-0.008161480560532354,0.12498466394230456,0.06928365223930978,0.08908371797259466,0.24999999999999997,0.03115479627892341,0.1265227188941756,-0.053180095611216505,0.05158795600147,-0.05294648744377379,0.05183962103579296,-0.069705535191167,0.16353136057417306,-0.054732033328980016,-0.1147517894698453,0.01474225885806353,-0.002095536807608168,0.007611725164765728,-0.02803592965286488,0.01791707802293937,0.01598428013074833,0.01994353473784719,0.011357733357570815,0.019999917805798222,0.010645694582022157,-0.09600798255154919,0.09588555641753391,0.09588555641753391,0.11961700937189343,0.17032919881800462,-0.05701488560058713,-0.05164260934003556,-0.01715905108454384,-0.035816527346444686,0.0036852262515636746,0.03619167081395171,0.08346265252282535,0.09024470467901316,-0.006002974570435493,-0.041806184713808585,-0.07521203013449083,-0.02268532386129805,-0.024704136213111474,-0.023437625143399244,-0.02326601676194398,0.07697870581483351,0.060693138915019824,0.10544002094975728,0.07045451675448682,0.11140644529836802,0.07573662848146083,0.887741284855771,0.33824757270458883,0.8470716929007347,1.0,0.015483723930363893,0.08677596421734939,-0.004982982527307131,0.009881509044626648,0.06989500178258824,0.10563531150920269,-0.006472250472082282,0.022706470981430596,-0.006472250472082282,0.02363739251542133,0.018740927854569177,-0.005754176576078975,,0.05621062450715811,0.05918295753871444,-0.008139467974180989,-0.003329519020815413
matchfound,-0.03618158892488627,0.008243127732073264,0.03740286155486846,-0.02562728734927075,0.002834658354294902,-0.005156387469997541,0.025663314455759142,-0.03652608260831005,0.0020726695703570945,0.158113883008419,0.009792770749556208,-0.003901206098345853,0.03898781866175142,0.02056901449382867,0.0008429343971645828,-0.3105295017040595,0.020466674174385777,-0.002240608350845132,0.11239986378971546,0.035456644070256185,0.11268923734582968,0.022936465953016967,1.0,0.03990175810080469,0.05629018982213324,0.004786668792329975,-0.030083744791759213,0.05922397179007875,0.6507913734559685,0.05072652654121872,0.05097053443476982,0.10835384328456842,-0.12666009927622468,-0.01393021178938961,0.022840908612639425,0.040053940422304944,0.05123477574877434,0.06567150742363467,0.0065976236825741694,0.04640779531455379,0.01837389119332062,-0.016017876277707444,0.0030077916663779126,0.0415859946899222,0.02285716395254816,-0.0009455651491962055,-0.007505923797873197,-0.0034722850172962754,0.010798829176087833,0.1826087403186678,-0.6123724356957945,0.0463740117701995,0.010689799586989375,-0.12285653359472604,-0.06438550985127972,-0.12254144114925991,-0.06411971920882012,0.056659987006008015,-0.05365373662076556,0.05833694974695758,0.05685103827993246,0.013068902658712538,0.009582867025965676,0.00195431757749895,-0.03970259326098718,0.020534272910231983,-0.006231598207654471,0.05646871221448093,0.04202569479125893,0.056625065812808656,0.042650938792834325,-0.039161796079739,0.038165753103330306,0.038165753103330306,0.0542419007801248,0.05288140123321956,-0.06706998402514151,-0.05888245528763314,-0.05957398256904846,0.007068650773832328,0.04865861197886608,0.0069859764656387095,0.06734450595626534,0.0586043802881339,0.021649128958831136,-0.03047534927768361,-0.010856944710367807,0.00538650312012913,0.006624923585438453,-0.008349643101034813,-0.0017629128276048904,0.054220684399192094,0.0046864743884440715,0.04914042874971472,0.048521219375676244,0.04612239140757228,0.04667040138518875,0.03784174217326933,0.04752512039982462,0.03126095531300949,0.04297097869798798,0.02274170566694632,0.05169264595877556,0.0011044191863163505,0.0271014319557354,0.058197454661613704,0.049489153935132146,0.00853461394186884,0.02095745613637949,0.00853461394186884,0.01614997580081928,0.02911929697361452,-0.014900057302592985,,0.0034872928151633872,0.0691358777985532,0.01146879534167114,-0.0297184665760618
birthord,-0.03517490118906953,0.8060041506779535,0.029453044395959277,-0.04379302632698161,-0.014381472188799486,-0.006823677536565096,-0.13667036862881835,0.2633720581269602,0.010596045410333429,0.1912730139190014,0.019867261083331138,-0.05401177471104926,0.2830309303951474,0.012479572207560144,0.028990079554988536,0.08856148855400953,0.19163237391193721,-0.019616656838568003,-0.06889276681544149,0.02600111730318229,-0.20817945092665124,-0.019721454743915096,0.010689799586989375,0.08700072271643708,-0.023071204254544106,0.1149571321024975,0.13705169653429639,0.16807246821872215,0.24412037125463698,0.03499014356347602,0.22150276352991394,0.14020530510269932,-0.04545454545454545,0.0630694622958522,-0.011944438197703201,-0.024243356462465202,0.0658791018391123,0.15959398389645418,-0.014848365367487477,0.05549844167110455,0.0405935617046083,-0.15544601258194454,-0.09284492529058017,0.021514273187588962,-0.018291461656993697,-0.026088934223764907,-0.03923547024313586,0.014587096230486091,0.01902723562523503,0.11916932372302265,0.40824829046386296,-0.06726500329988976,1.0,0.16517517731473555,0.33003853480194506,0.1653305125412099,0.3302035317352408,-0.043164919550245186,0.07850567265754677,-0.03727675811792404,-0.10893883268052203,-0.008708843079322159,0.04210049317476786,0.0658765328166358,-0.01653767161877466,0.0926051250534791,-0.14827435233871367,0.12472994142300556,0.031969011639721205,0.1249093603706166,0.0318589583163926,-0.11860504738861269,0.11678723920253899,0.11678723920253899,0.0491521195644447,0.03472940091723819,-0.15329384857878509,-0.15678464065763364,-0.07135093479790769,-0.05203364840375771,0.00501484162325803,0.042784649867035285,0.47767538846006474,0.5876449457737247,0.028428993978223724,-0.13231906484197772,-0.20826848229992587,0.0934225167096027,-0.00608850579954743,0.030413264616862515,-0.0006436114412715294,0.039568361953417064,-0.06303966017732489,0.023522743646304526,0.002382917643030838,0.020960633154216993,0.0009807664062085647,0.11790117370962605,0.07372198704237584,0.09839737360606363,0.1265227188941756,0.04066246776205183,0.040766650085074047,-0.002825275158410249,0.027495457653761338,0.017056546636224364,0.0174033655863763,0.02885119978766146,0.023719072193297386,0.02885119978766146,0.022893900028618554,-0.008715851198617041,-0.006663647582675069,,0.02458202187508222,0.02129063685470592,0.0013987827941664584,-0.0049794740480762975
wantbold,-0.033707866207942305,0.1753318957132544,0.17502422285377267,-0.0335395910107729,-0.017260092092084227,0.016480099351518198,-0.1271366250348245,0.02587400358559998,0.08634753422216696,0.015684465563881998,0.06158193688649931,-0.07277505896815106,0.13596823324168852,0.04688830740909539,0.06433331905093254,-0.09128709291752765,0.07217322732635068,0.005167130220362207,0.023929310858483172,-0.04285224752899029,,-0.08894922126773605,0.05097053443476982,-0.040178271138927024,-0.021057821652468882,0.0012636145060296894,0.048986150001273564,0.1615928153573773,-0.09134147903669095,0.08572939299399748,1.0,0.35115063436294414,,0.7701170855704628,-0.003925421848876633,-0.0014113944880913185,0.12422691354947452,0.4052667259096208,-0.0989532214958023,0.29171170756094383,0.0453910933926847,0.08732038624984817,0.11015403487210929,0.14194964856074918,0.04872703723099612,-0.012227253895809762,-0.12288497188295179,0.13404659418649975,-0.04138031055264581,0.04505635568895829,0.6123724356957945,0.014078125671229597,0.22150276352991394,-0.02463560456933228,0.010440825198986063,-0.024490069578469383,0.010614657633548049,0.11872784667621857,-0.10835932774701457,0.11966596432239536,0.07304821323075665,0.07540815036466096,0.06366189150176892,0.05793928506617949,-0.033213692221123296,0.13168101436068894,-0.04760577383630813,0.8438640112592999,0.2624538918997019,0.843570112199419,0.2611380868387695,-0.03239637770059235,0.02956686431934854,0.02956686431934854,0.1486027359263007,0.15152782890816813,-0.10716335995539966,-0.09016908568575693,-0.11504804034133333,-0.05516953317400937,0.02607257009921967,0.040819799150216385,0.14782439891325916,0.16209265845111917,0.01853271062138183,-0.07880433068293412,-0.1264136759982745,-0.013876548891372945,-0.01953906276476983,0.01022476978898123,0.004557227555686498,-0.05301109175550043,0.00781903239254069,0.054436734020563635,0.02871100782904406,0.049038374746847094,0.026163611653201194,0.060345072548497025,0.02819971673626865,0.05298288064469748,0.05738958345651992,0.041675421842570365,0.054436734020563635,0.013514887684738703,0.026153493343120175,0.03336396507329962,0.054436734020563635,0.27749668088100937,0.08395423438793613,0.27749668088100937,0.0876902474885298,-0.01647507763935117,-0.01902570135322191,,0.03417669291387615,0.017336539709109824,0.040331258880788055,-0.023630718172353262
getprena,-0.03237138468384354,-0.0030580354152678155,-0.05205792062953545,-0.028224008714800703,-0.02099554732012902,0.015488847964603205,-0.14907119849998596,-0.06555348574947842,0.04084068290167511,-0.21320071635561044,-0.014712886428342894,0.0065554926502274236,0.08170862092235862,1.0,,,0.07299873603336056,0.07410033128704188,0.06228859616979345,-0.02070260332866469,,-0.021663562762940337,0.02056901449382867,0.008789497107547674,0.05221405988069737,-0.014483775208801944,,,,0.03842698804439381,0.04688830740909539,0.19151927141767244,-0.06579516949597691,-0.012803590658013711,0.034161696473728534,-0.02726265814481036,0.06626516241152881,0.0386669856318025,0.07599073049821495,0.05366153311548272,-0.011848204342937882,0.04222597557997259,0.0562363351409601,0.22629987848718977,0.05996824173047515,0.04709857919974568,0.037858061261889876,0.008918367614230644,-0.001174166153194214,,,0.00431758312600446,0.012479572207560144,0.021755268861628766,-0.07939760321099278,0.022264573238038977,-0.0792364084239678,0.08620991251523202,-0.08317689029737388,0.08501374303456453,0.07599437897992739,0.029640903219015045,0.9225705114352022,0.07988898378409164,-0.038202600156553405,0.024694208551010344,-0.01539891045783809,0.044938963604262035,0.04563080803838797,0.04504029888912166,0.0405779473734421,0.08370536212628703,-0.08340882974476017,-0.08340882974476017,0.08678837735835823,0.09029326739738626,-0.09774958529268335,-0.1158894150268959,-0.016251067875737265,-0.08201936579627785,-0.043279661383845584,0.00859760968523476,6.830180710987611e-05,0.011951136926458857,0.06171728021146724,-0.07041175524818427,-0.07060316063706125,0.042053823543176216,-0.004446722555279231,0.041271919059015526,-0.04604383349587558,0.08786604557466318,0.046168835145435405,,0.04235783981718482,,0.04235783981718482,-0.010600631794965603,-0.009764859028212357,-0.008349485368400003,-0.007793710510400691,-0.014253818685970646,-0.0023622222441760706,-0.003341224298293643,-0.0023622222441760632,-0.004092806019253893,,0.0159644165579291,-0.006255894024454149,0.0159644165579291,0.036402058584161935,-0.0023622222441760554,-0.00472672627766122,,-0.009764859028212901,0.0681950327012419,-0.004726726277660983,0.005152323296411967
feelinpg,-0.030405575440412058,-0.020321218255375736,-0.27375985016881466,-0.033931331416689366,-0.026598502052399026,-0.03604393549337774,0.10481732533457155,0.086191649654917,-0.053175895909491414,-0.14907119849998599,-0.12622004881509352,0.11795862735730848,-0.05032357650397282,0.07599073049821495,-0.10147740115680652,-0.592156525463792,-0.0006064501810055736,-0.01450104900116869,-0.05473318984951511,0.015747071588566364,0.4999999999999999,0.12458669064613358,0.0065976236825741694,-0.26806426826615803,-0.5534278872420005,-0.0526350650033853,-0.04029421152967842,-0.12770726147456166,-1.0,-0.16683804873345695,-0.0989532214958023,0.45779247118956773,0.21577438272178898,0.22651146645705986,0.007837694819281798,-0.04003180191454945,-0.3118311803879016,0.08242260854879051,1.0,-0.09872661240057103,0.1971115237332799,-0.024233631551702255,-0.046184028418208435,0.3930273950525107,-0.025328275782720566,0.6914835958062954,0.7725767500335733,0.05680296816848787,-0.03222528824604259,0.01938572051053839,-0.3885143449429056,0.04737350450902192,-0.014848365367487477,0.04623157260518017,0.16649176074391286,0.04707634454955108,0.166661724134013,-0.17886113615650226,0.17357298762608256,-0.18739832922153643,-0.17746908780068618,-0.1194773929210592,0.022427752964348378,-0.08118616764144206,-0.01533335542883574,-0.04732087145851098,-0.014497485841882035,-0.35958940297839076,-0.21781643132003542,-0.35994020771219637,-0.24101882926555374,-0.1539151161511102,0.1562945222628898,0.1562945222628898,-0.1796872127803175,-0.1741359799504529,0.07939320438990696,0.08646884821142412,0.07495319192765497,-0.053889417820729674,-0.07685021064220196,-0.0023521296696856152,-0.01369364234678019,-0.011438987502289902,-0.0468954534543025,0.11088936543485681,0.09626298416363788,0.023669617725201646,-0.03566153316790908,-0.07036484182790365,-0.08153022452772422,0.035732368628727224,-0.03845996408755735,-0.03295030912269338,-0.0165256514465311,-0.03295030912269338,-0.0165256514465311,-0.007246203401800157,-0.02578578210615591,-0.0030234617718142977,0.0021429850090790054,-0.0040460991790405845,-0.020623710060877407,-0.016633906902774574,0.002353251800719719,-0.013621910829644035,-0.02735272256636902,0.1559856657141916,0.4016357542223469,0.1559856657141916,0.47668301504634963,0.009913436622752748,-0.009821225578849133,,-0.03132533053052043,0.1290293534439718,0.2119123344915541,0.02505710200172192
tryscale,-0.029284875247430557,-0.02094121639529077,-0.1593131280551,-0.031142007603090556,-0.02716696950129062,-0.013212553512325793,0.3570792910299164,0.10515896096870533,-0.0671143619300158,-0.3142857142857143,-0.12458616232918605,0.11588566028833511,-0.0694905203245402,0.04709857919974568,-0.1179193936159298,-0.08838834764831843,-0.006942559937007125,-0.001072477114669117,-0.051739304633022364,0.03955909064575044,0.9773555548504417,0.14211771420811953,-0.0009455651491962055,-0.4535463113553698,-0.6200381918228116,-0.06994295193686884,-0.10694740903472219,-0.10794541929123821,-1.0,-0.203057845236198,-0.012227253895809762,0.4649743913853912,0.32262120150468676,0.3087089505635838,0.01848137816123093,-0.06600262686637237,-0.26385129934524204,0.18365593728340754,0.6914835958062954,-0.09831600756439891,0.3940969499198947,-0.010530164620255517,0.006698296753855818,0.4084009531427241,-0.003985101143341269,1.0,0.8637370858789618,0.08440877301767698,-0.13353298169881414,-0.0719768170630455,0.8451542547285166,0.05352977455308824,-0.026088934223764907,0.04917073900159317,0.18101871200489225,0.05003309992467911,0.18120043419663567,-0.1947500403351304,0.1894570553522538,-0.19811502686001115,-0.20280418297606895,-0.13033354104359454,-0.010056660356978192,-0.1101956199407238,-0.016686881777161433,-0.058407322398505435,-0.008556608750682152,-0.3428002228768611,-0.2432803814043174,-0.343007270853991,-0.2629511962145792,-0.16758479303596774,0.16928807252442757,0.16928807252442757,-0.19426476465878884,-0.16169898115038775,0.11901350998029916,0.1251809897177833,0.08888779498664719,-0.023153808767259417,-0.03665171371015068,-0.00616754044609155,-0.0167882855038808,-0.0270608558410344,-0.05446638666004515,0.15710188821218024,0.14999471434651748,0.006673049810522059,-0.02693708696847978,-0.02840829320652316,-0.044163946500657275,-0.031344548947506184,-0.01629386957089309,0.059093267455682816,0.056562035739447555,0.059093267455682816,0.056562035739447555,-0.011595871308006423,-0.011521496569212796,-0.0036927740654230387,-0.009079883533650926,0.019029689431486484,0.0696139541484683,0.2298642066374681,0.2660015484962241,-0.0035763076501610443,0.06596881921950802,0.2514811654096534,0.6282735259917813,0.2514811654096534,0.6283854917179155,0.008163904375642671,-0.0017636038496020967,,-0.034549632494689494,0.13750851839283285,0.3215881761797503,-0.0017781106044521895
whatmeth02,-0.029268648942940467,0.18710124215613277,-0.4490502093697089,-0.029268648942940467,-0.008759651618482172,0.019876687616503113,,0.13112875149857395,0.4442911760993913,,-0.11530185898694856,-0.07179143011226298,-0.12424165124154546,,0.13777659291047875,,0.16712599217394608,0.1393349902342081,-0.36580127485729824,0.020830230712241753,,0.1146972695366187,-0.030083744791759213,,,0.24607937312554432,1.0,0.39751024501941207,0.1719973969336977,,0.048986150001273564,0.2457387073057094,,0.03407198923192293,-0.029336416667602082,0.02437686585076354,-0.11567096870219774,0.09720476117765271,-0.04029421152967842,-0.03461326984094211,0.04018059359275609,-0.05230055514589527,-0.03310356929253023,-0.008644575768664089,-0.00901267183413429,-0.10694740903472219,-0.01681050960592526,0.29779292502751864,-0.008617705740381083,,,0.05580116137018695,0.13705169653429639,-0.11388924153884745,0.20675571656514946,-0.11381595520413158,0.2068091174214433,-0.20894516234711447,0.1998503155462703,-0.19490796717962078,-0.18747852664911052,0.01436129803969209,0.13777659291047875,-0.08720227638018421,-0.01993227418539497,-0.1448988223236517,-0.0724833538055982,-0.0031736370357171332,-0.049329075957402185,-0.0031736370357171332,-0.049329075957402185,-0.2768113000470929,0.2839817887610087,0.2839817887610087,-0.12609369363002637,-0.0999409289532583,0.1331715649879162,0.11780775233059848,0.09753029620764572,0.03721060130824021,0.010838316861931175,-0.013061615948022671,0.12046140924737612,0.10010317379372083,0.007762057873362129,0.0518330087069154,0.07890042597410134,0.04703797117829615,0.037702484055966975,0.06529989800291974,0.09494255465400328,0.571969315259261,,,-0.02853911828856707,,-0.02853911828856707,0.1031590004351944,,0.11808150081890259,0.05709550333441909,,,,,,,-0.008217697039306535,,-0.008217697039306535,,-0.041119231745805306,-0.005795984719443193,,-0.026801611145371933,-0.06451567715326824,,0.04553399981064979
fmarout5_i,-0.028946664434765793,0.10433078905235474,0.06364745122567013,-0.032014656392355643,-0.01524653845256704,-0.006872276715385192,-0.09018031875783972,0.08024286139017961,-0.010718649326582928,,0.10806467152935,-0.10068862411973992,0.13919541236078758,-0.010600631794965603,0.025808412876656948,0.0430331482911936,-0.020144989922093577,-0.013820703879053438,0.02259037587424666,0.038047719384961196,-0.2877137102874406,0.05030091929660496,0.03784174217326933,-0.015334465918475006,-0.004747071624235114,0.017291918861374683,0.1031590004351944,-0.22136713589071563,0.5780380005462328,0.0163883113886218,0.060345072548497025,0.14570661436884982,,0.00906333030923292,0.01636396164016257,-0.0006962933647385246,0.028566572953763754,0.08020566788346409,-0.007246203401800157,0.018527935826245925,0.04780112622904361,-0.16195100937861723,-0.13345503251360144,0.08576743961209156,0.0025081672706553453,-0.011595871308006423,-0.012648270841895067,0.12498466394230456,0.07803596365833523,0.08908371797259466,0.24999999999999997,0.039894488363310304,0.11790117370962605,-0.056645979978670116,0.04069302872362582,-0.05643416261511476,0.040920341635748224,-0.0908438735458761,0.1819751372368782,-0.07641414197043066,-0.0776311029807766,0.004440402043676585,-0.007943732063964056,-0.009401761510923066,-0.022204374094585658,0.022676605951480806,0.006293191904589322,0.02352937855474312,0.005743784035745663,0.02359045552418193,0.005110563041840193,-0.09014408425292872,0.08994573884139535,0.08994573884139535,0.14193555491944732,0.2013477658529595,-0.054813304717414336,-0.04680714808061217,-0.024018505214860802,-0.032902328230311,0.0020848471132103095,0.03931004735363713,0.07781191997200966,0.08197584984886606,-0.007440843135790676,-0.0469257937029219,-0.07056111041301315,-0.03388303718616111,-0.028873461538512474,-0.023718502725152166,-0.012150724983328412,0.07657968824476324,-0.023377076674048015,0.10008980924177756,0.06570427881240146,0.0967154518763609,0.06433478565416363,1.0,0.3177574219118556,0.964485568598069,0.887741284855771,0.018807816898748723,0.08202945672148491,-0.005358526652133295,0.008410526251718937,0.06569878689426797,0.10024394437806151,-0.0011767374237114906,0.04619105178590094,-0.0011767374237114906,0.04339339796915825,0.01744087506124952,-0.006187841995241279,,0.03687833319733664,0.05115346980845227,-0.008752901667793866,-0.006113176984017649
whynouse2,-0.028399764679043104,0.13653810734772934,,-0.028399764679043104,0.035444391496732675,0.0432247939367921,,0.1588269786781661,-0.16179555689061206,,-0.19411316261983602,0.18841250862584638,-0.1684303842133038,,-0.2895974001586578,,-0.24464367838783366,-0.13161624005292544,0.6698938453032355,0.3553710718608769,,0.2965166393852276,0.1826087403186678,0.055641488407465724,0.0,0.6876666049779864,,,,0.0938102675636644,0.04505635568895829,,,,0.3764323181947853,-0.13850924687924931,,0.1359750157172814,0.01938572051053839,-0.07719007059900705,-0.11729517060335434,-0.4395299317849599,-0.34905524877681704,0.11191985611463613,,-0.0719768170630455,0.019770711629138963,,-0.0720605286386563,1.0,-0.34299717028501764,-0.1749386167122918,0.11916932372302265,-0.02412729341790995,0.2607577990658887,-0.02562255209127473,0.2604284194289332,-0.13766069030669562,0.19814439793570043,-0.13227483421673686,-0.2100494158230526,-0.15051714498627222,-0.4353711021915613,-0.048137271959306595,0.02445567852151638,0.1608413373952502,0.1954434455152898,0.06476930692623634,-0.18060487751429036,0.06476930692623634,-0.18060487751429036,-0.2721032903028551,0.272420047285016,0.272420047285016,-0.08906073107585456,-0.08463705475386163,-0.1008186117123716,-0.09394990633201421,0.12287409375530298,-0.18243470715064805,-0.21113021218020112,-0.052011655629762094,0.05370105751994692,0.0909608150018385,-0.04591719446590683,-0.07817557101786429,-0.08756335531256174,-0.2050578325912057,0.15747258791758004,0.06041219166898794,-0.05668180999971125,0.07007280695887373,,,,,,0.08908371797259466,,0.08908371797259466,0.08908371797259466,,,,,,,,,,,,,,,,,0.01512656885731181
rmarout6_i,-0.028138375271372165,0.0871601365522762,0.09480325713299681,-0.03105759755067714,-0.01493686571529225,-0.00784272976143751,-0.0689861167877649,0.06823612647547804,-0.01291249314647679,,0.09048970488447267,-0.0909946129242393,0.13877560030300296,-0.008349485368400003,0.019163418068006713,0.0430331482911936,-0.03289618585317525,-0.012605890074519479,0.026080026315497908,0.04142393033028308,-0.2877137102874406,0.05483219831632166,0.03126095531300949,-0.018383144805732856,-0.0030276866648008176,0.018639431646893644,0.11808150081890259,-0.22136713589071563,0.5780380005462328,0.0034089727159936868,0.05298288064469748,0.21516892962543413,,0.002882855416155815,0.007990338879741536,0.0013962388278006316,0.026308518671325474,0.07393591044926522,-0.0030234617718142977,0.01819190275149461,0.039855255913937494,-0.15127279608454483,-0.12231142222613323,0.08174730591409946,0.0029087341846535304,-0.0036927740654230387,-0.004319318686222853,0.16067902971131062,0.08886140859895095,0.08908371797259466,0.24999999999999997,0.03587845571148049,0.09839737360606363,-0.057878186534563655,0.03109455798964125,-0.05766914288922748,0.03132169676986455,-0.09331938908196755,0.1753045887985113,-0.09695506765389042,-0.07740240643098957,-0.000789532447270111,-0.010851373241564656,-0.022627480413441554,-0.017462450261183073,0.02064646707279988,0.015904791130461917,0.017439680879421365,0.006343019121356261,0.01749746725271168,0.005652774569686472,-0.0831921076276679,0.08308083385106028,0.08308083385106028,0.13513698801609306,0.19661240091471413,-0.04766377742643421,-0.03992731477587768,-0.018512243240427828,-0.03188993837490798,-0.0008696583403070999,0.036403337192610394,0.06222235286894487,0.06838075913026574,-0.009131006936486757,-0.0407334673901113,-0.0654884325074795,-0.036669141962383016,-0.029739172125504178,-0.021195168416712724,-0.013673584415555837,0.08071401330332269,-0.02254685308813093,0.10398645679298414,0.06900833122542582,0.10053360527668712,0.06761311705101607,0.964485568598069,0.3168451607947179,1.0,0.8470716929007347,0.02084428894427073,0.08544095181802387,-0.005168221624932777,0.009353477941556434,0.06866893825334075,0.10416642857123888,-0.007702215892378499,0.03968143537566386,-0.007702215892378499,0.038132063902913536,0.018341497226019632,-0.005968084305173197,,0.039734391018328825,0.05371973589569987,-0.008442047341944736,-0.004588270974123789
pregordr,-0.024944768711430632,1.0,-0.052403635194637414,-0.03703202676622424,-0.014572333910432585,-0.01164461691805574,-0.03546313655205293,0.2834316103834848,-0.0020699414529365867,2.266233259184197e-17,0.09245659579256679,-0.09870762141325942,0.2650190548848339,-0.0030580354152678155,0.026227901238098185,0.45738821596047124,0.11845988486090035,-0.029899904353582578,-0.028342154525098903,0.04941563872746003,-0.4051687068563089,0.009136676931347187,0.008243127732073264,0.11590154651820225,-0.035741543131433635,0.1000748311572228,0.18710124215613277,0.25280468230409103,0.18772974340407458,-0.026435072757274945,0.1753318957132544,0.16047993569541988,-0.08257228238447702,0.06770561957885061,-0.007144738083659686,-0.009381515566054727,0.03387800253022587,0.14478971062828844,-0.020321218255375736,0.029275473081239727,0.04948484983240485,-0.1643216703360272,-0.09480850939854235,0.010804732948708594,-0.028492754680089157,-0.02094121639529077,-0.036816645257556506,0.0808507434277055,-0.005838243162403872,0.13653810734772934,0.4014775342734831,-0.0660968761021167,0.8060041506779535,0.18274790864894788,0.3609310200003689,0.18284579437484025,0.3610329279738302,-0.05352936211344778,0.08734011505092522,-0.04347509820855092,-0.11111983797803213,-0.006872005893552739,0.024251649966305282,0.050929532979471066,-0.010290136366438763,0.05537823027799399,-0.09757107857547259,0.0832010692224049,0.008557915372668132,0.08338930776910135,0.008716983420182402,-0.12763543050395726,0.12570774005940485,0.12570774005940485,0.03926159286450941,0.03532613203478313,-0.08934398414533887,-0.08847916845941753,-0.07817733337845104,-0.004345768163060277,0.025473628964044454,0.04370363235193311,0.6475033055394211,0.4425000421172989,0.03732831325480929,-0.11295436845105143,-0.1385408701786731,0.07201215965469288,0.015046748486722753,0.007549801952930656,0.0473360010295098,0.041103091458152115,-0.07060197452325616,0.03256613729302857,0.015796482157789157,0.02953925123566469,0.01405876598470337,0.10433078905235474,0.055082926758200576,0.0871601365522762,0.11223443493782094,0.046692071586981326,0.04338568100583928,-0.0034786963095132686,0.01605607574420178,0.02745049338694333,0.028546423263065338,0.007528929740583581,0.01988539637535243,0.007528929740583581,0.017368528578498525,-0.003478696309513411,-0.00401707866921364,,0.04552942159599917,0.0027740503258285093,-0.00829953294479299,0.0002541124665033569
